3,0.6350226402282715
4,1.4882738590240479
4,1.5156736373901367
4,2.2204782962799072
7,4.419752836227417
4,0.9985151290893555
5,1.8124141693115234
6,2.835998058319092
4,1.4021990299224854
8,3.64737868309021
5,2.1788127422332764
5,3.6730268001556396
9,6.674257755279541
6,4.808184623718262
7,6.326789379119873
13,9.93379545211792
13,9.569861888885498
8,5.180924654006958
8,3.932457208633423
10,5.322793483734131
10,2.6128737926483154
11,1.4778597354888916
10,1.2330904006958008
9,0.7430567741394043
9,0.43813014030456543
8,0.2110757827758789
7,0.08689498901367188
6,0.03964853286743164
5,0.01317739486694336
3,0.0011761188507080078
2,0.00038123130798339844
1,0.00011658668518066406
3,0.620194673538208
3,0.9711484909057617
6,3.7338171005249023
7,4.507275819778442
5,5.572778701782227
8,14.811541080474854
8,15.643023014068604
7,14.119411706924438
6,9.964897871017456
7,8.816601991653442
11,20.39001965522766
6,9.03616976737976
6,8.404790878295898
10,16.289120197296143
7,7.317971229553223
12,14.092565536499023
11,11.566519021987915
12,5.350453853607178
10,5.164060592651367
12,2.224390983581543
11,1.4124119281768799
10,0.8149232864379883
10,0.7108039855957031
9,0.6277632713317871
8,0.3047013282775879
5,0.2474360466003418
8,0.305553674697876
6,0.09864521026611328
3,0.013887405395507812
4,0.003814220428466797
3,0.00130462646484375
1,0.0001678466796875
3,0.6386783123016357
4,1.8048200607299805
5,2.8977253437042236
3,1.3974390029907227
8,4.711366176605225
6,3.934852361679077
8,6.890705585479736
6,3.412292957305908
7,2.871397018432617
9,5.699982404708862
7,2.555400848388672
7,1.7938282489776611
7,3.8443777561187744
13,9.655798435211182
12,10.379995107650757
12,10.890126943588257
11,5.222911834716797
8,5.158637285232544
9,6.384175777435303
11,5.416995048522949
7,4.204985618591309
8,3.254709243774414
7,1.6757218837738037
7,0.6159863471984863
7,0.36676883697509766
8,0.31036972999572754
7,0.15509319305419922
7,0.08841228485107422
5,0.012026309967041016
3,0.0011491775512695312
1,0.0001239776611328125
3,0.5376369953155518
5,1.4810752868652344
5,2.043081521987915
2,0.5242433547973633
7,4.611915588378906
5,1.6936719417572021
5,1.346468448638916
8,3.943622589111328
5,2.799755334854126
8,7.635995864868164
13,17.286036491394043
13,11.907150030136108
15,18.869394302368164
12,12.850035429000854
11,9.302662134170532
8,4.86644172668457
10,7.458922386169434
12,4.8147337436676025
10,2.138583183288574
8,3.081413984298706
7,1.81242036819458
7,1.1051414012908936
6,0.5831289291381836
7,0.8962292671203613
5,0.34725379943847656
4,0.14225125312805176
3,0.029481172561645508
4,0.00982213020324707
2,0.0009760856628417969
